536075360729302 203                                                                                1105042003115104   212401    290161420 906
536075360729302 204                                                                                1102042011107103   213361    290161420 906
536185361829402 201                                                                                12060220102     1012132210000290161420 987
536185361829402 202                                                                                1123032011107105   213351    290161420 987
536185361829402 203                                                                                1111122013104104   213681    290161420 987
536185361829402 204                                                                                1113022017101103   214061    290161420 987
536165361629402 201                                                                                1115022013105103   213581    290161420 874
536175361729402 201                                                                                1117061993124200   211221    290161420 831
536175361729402 202                                                                                1215062002115103   212301    290161420 831
537095370929006 601                                                                                1109092014103108   213771    2901614211057
537095370929006 602                                                                                1130042016102107   213961    2901614211057
537025370229102 201                                                                                1109112002115106   212351    290161421 909
537025370229102 202                                                                                1111092005112105   212691    290161421 909
537025370229102 203                                                                                1130062008109104   213021    290161421 909
537025370229102 204                                                                                1126122010107103   213321    290161421 909
537045370429102 201                                                                                1105082013104104   213641    290161421 949
537045370429102 202                                                                                1220092016101103   214011    290161421 949
537035370329102 201                                                                                1224092015102104   213891    2901614211028
537035370329102 202                                                                                1121082017100103   214121    2901614211028
537125371229202 201                                                                                1212121997120200   211761    290161421 859
537125371229202 202                                                                                1107031999119103   211911    290161421 859
537125371229202 203                                                                                1225112002115104   212351    290161421 859
537125371229202 204                                                                                1114042005113105   212641    290161421 859
537125371229202 205                                                                                1127082011106106   213401    290161421 859
537155371529202 201                                                                                1212092012105104   213531    2901614211115
537155371529202 202                                                                                1104072014103103   213751    2901614211115
537135371329202 201                                                                                1122072011106103   213391    290161421 981
537135371329202 202                                                                                1214112016101104   214031    290161421 981
537145371429202 201                                                                                1106072013104103   213631    290161421 996
537145371429202 202                                                                                1109062015102104   213861    290161421 996
537185371829302 201                                                                                1126012010108105   213211    2901614211041
537185371829302 202                                                                                1216092012105104   213531    2901614211041
537185371829302 203                                                                                1107052015103200   213851    2901614211041
537185371829302 204                                                                                1222072016101103   213991    2901614211041
537165371629302 201                                                                                1211032007111105   212871    290161421 923
537165371629302 202                                                                                1101042009109104   213121    290161421 923
537165371629302 203                                                                                1209052013104103   213611    290161421 923
537195371929302 201                                                                                1203062008109104   213021    290161421 945
537195371929302 202                                                                                12170520112     1002133710000290161421 945
537195371929302 203                                                                                1110122012105103   213561    290161421 945
538095380913202 201                                                                                1101082006111103   212801    130171420 992
538095380913202 202                                                                                1228092009108104   213171    130171420 992
538095380913202 203                                                                                1222112013104105   213671    130171420 992
538135381313202 201                                                                                1215092011106104   213411    1301714201035
538135381313202 202                                                                                1230042016102103   213961    1301714201035
538035380313302 201                                                                                1111092013104104   213651    130171420 977
538035380313302 202                                                                                1219032017101103   214071    130171420 977
539055390513102 201                                                                                1111062011106103   213381    130171419 975
539055390513102 202                                                                                1106112012105104   213551    130171419 975
539055390513102 203                                                                                1124102013104105   213661    130171419 975
539065390613102 201                                                                                1112111998119103   211871    130171419 922
539065390613102 202                                                                                1107032002116104   212271    130171419 922
539065390613102 203                                                                                1123122012105105   213561    130171419 922
539095390913102 201                                                                                1120052009108103   213131    1301714201054
539095390913102 202                                                                                1119032014104104   213711    1301714201054
539195391913102 201                                                                                1112122014103103   213801    130171420 987
539135391313102 201                                                                                1211082017100103   214121    1301714201126
539185391813102 201                                                                                1222062003114103   212421    130171420 881
539185391813102 202                                                                                1124032008110104   212991    130171420 881
539185391813102 203                                                                                1215082009108105   213161    130171420 881
539205392013202 201                                                                                1227051998119105   211811    130171420 903
539205392013202 202                                                                                1203022004114104   212501    130171420 903
539205392013202 203                                                                                1109092011106103   213411    130171420 903
539035390313302 201                                                                                1122052008109103   213011    130171419 984
539035390313302 202                                                                                1229072010107104   213271    130171419 984
539035390313302 203                                                                                1115072012105105   213511    130171419 984
539035390313302 204                                                                                1221022016102106   213941    130171419 984
539165391613302 201                                                                                1224072014103103   213751    1301714201095
539165391613302 202                                                                                1218082017100104   214121    1301714201095
540065400613102 201                                                                                1205032003115103   212391    130171420 931
540065400613102 202                                                                                1104112004113104   212591    130171420 931
540065400613102 203                                                                                1216042007110105   212881    130171420 931
540065400613102 204                                                                                1216122010107106   213321    130171420 931
540065400613102 205                                                                                1130122012105107   213561    130171420 931
540045400413102 201                                                                                1207022000118103   212021    130171420 955
540045400413102 202                                                                                1212062002115104   212301    130171420 955
540045400413102 203                                                                                1203122005112105   212721    130171420 955
540045400413102 204                                                                                1106042009109106   213121    130171420 955
540045400413102 205                                                                                1102092017100107   214131    130171420 955
540015400113202 201                                                                                1227122001116108   212241    130171420 995
540015400113202 202                                                                                1213072003114107   212431    130171420 995
540015400113202 203                                                                                1218052005112106   212651    130171420 995
540015400113202 204                                                                                1110082008109105   213041    130171420 995
540015400113202 205                                                                                1115042010108104   213241    130171420 995
540015400113202 206                                                                                1218062011106103   213381    130171420 995
540115401113202 201                                                                                1124102014103103   213781    130171420 974
540165401613202 201                                                                                1222122004113103   212601    130171420 867
540165401613202 202                                                                                1223052008109104   213011    130171420 867
540165401613202 203                                                                                1228072011106105   213391    130171420 867
540205402013202 201                                                                                1219052010107105   213251    130171420 961
540205402013202 202                                                                                1102082012105104   213521    130171420 961
540205402013202 203                                                                                1219082013104103   213641    130171420 961
540085400813302 201                                                                                1206012011107103   213331    130171420 971
540085400813302 202                                                                                11031020162     1152140210000130171420 971
541155411530002 201                                                                                1214062004113106   212541    300171419 908
541155411530002 202                                                                                1106052006111105   212771    300171419 908
541155411530002 203                                                                                1121042008109104   213001    300171419 908
541155411530002 204                                                                                1212042010107103   213241    300171419 908
541065410630002 201                                                                                1105062010107106   213261    300171419 964
541065410630002 202                                                                                1102052011106105   213371    300171419 964
541065410630002 203                                                                                1130062013104104   213621    300171419 964
541065410630002 204                                                                                1215102016101103   214021    300171419 964
541135411330002 201                                                                                1209041988129200   210601    300171419 825
541135411330002 202                                                                                1129091991126105   211011    300171419 825
541135411330002 203                                                                                1209101996121200   211621    300171419 825
541135411330002 204                                                                                1205101999118104   211981    300171419 825
541135411330002 205                                                                                1222032004114103   212511    300171419 825
541045410430002 201                                                                                1106042014103104   213721    3001714191017
541045410430002 202                                                                                1119012016102103   213931    3001714191017
541015410130102 201                                                                                1207111994123200   211391    300171419 914
541015410130102 202                                                                                1206051996121107   211571    300171419 914
541015410130102 203                                                                                1104011998120106   211771    300171419 914
541015410130102 204                                                                                1210022003115105   212381    300171419 914
541015410130102 205                                                                                1218042005112104   212641    300171419 914
541015410130102 206                                                                                1224122012105103   213561    300171419 914
541205412030102 201                                                                                1130102014103104   213781    3001714191124
541205412030102 202                                                                                1129032017101103   214071    3001714191124
541055410530202 201                                                                                1223101989128106   210781    300171419 822
541055410530202 202                                                                                2210081994123104   211361    300171419 822
541055410530202 203                                                                                2110081994123105   211361    300171419 822
541055410530202 204                                                                                1214102002115103   212341    300171419 822
541165411630202 201                                                                                1230092011106104   213411    3001714191056
541165411630202 202                                                                                1128062013104103   213621    3001714191056
541185411830206 601                                                                                1106062008109109   213021    3001714191085
541185411830206 602                                                                                1212032010108108   213231    3001714191085
541185411830206 603                                                                                1114072013104107   213631    3001714191085
541095410930302 201                                                                                1122042011106105   213361    3001714191038
541095410930302 202                                                                                1219032013104104   213591    3001714191038
541095410930302 203                                                                                1113122016101103   214041    3001714191038
541085410830302 201                                                                                1214042010107103   213241    300171419 917
542055420530102 201                                                                                1214022017101103   214061    3001714211071
542075420730202 201                                                                                1105082012105104   213521    3001714211002
542075420730202 202                                                                                1130062016101103   213981    3001714211002
542115421130302 201                                                                                1106102000117104   212101    300171421 856
542115421130302 202                                                                                1115012004114103   212491    300171421 856
542195421930402 201                                                                                1222122003114104   212481    300171421 848
542195421930402 202                                                                                1206022006112103   212741    300171421 848
543145431413102 201                                                                                1202022014104103   213701    130171419 990
543145431413102 202                                                                                1106052016101104   213971    130171419 990
543155431513103 301                                                                                1108092009108104   213171    1301714191044
543155431513103 302                                                                                1107062011106105   213381    1301714191044
543155431513103 303                                                                                1128042014103106   213721    1301714191044
543165431613102 201                                                                                1221031992126103   211071    130171419 890
543165431613102 202                                                                                1130031994124104   211311    130171419 890
543165431613102 203                                                                                1124082001116105   212201    130171419 890
543165431613102 204                                                                                1128062003114106   212421    130171419 890
543045430413102 201                                                                                1104042012105103   213481    1301714191069
543205432013204 401                                                                                1117012013105107   213571    1301714191066
543205432013204 402                                                                                1124042016101106   213961    1301714191066
543125431213202 201                                                                                1219011997121200   211651    130171419 901
543125431213202 202                                                                                1219012003115104   212371    130171419 901
543125431213202 203                                                                                1116122004113103   212601    130171419 901
544205442030102 201                                                                                1210092010107104   213291    3001714211006
544205442030102 202                                                                                1226082013104103   213641    3001714211006
544015440130102 201                                                                                1112022012106104   213461    3001714211048
544015440130102 202                                                                                1208112017100103   214151    3001714211048
544035440330102 201                                                                                1124082013104104   213641    3001714211059
544035440330102 202                                                                                1103032016102103   213951    3001714211059
544155441530102 201                                                                                1115082013104103   213641    300171421 921
544055440530102 201                                                                                1221071996121200   211591    300171421 866
544055440530102 202                                                                                1207022001117104   212141    300171421 866
544055440530102 203                                                                                1114012006112103   212731    300171421 866
544195441930402 201                                                                                1217052010107105   213251    300171421 954
544195441930402 202                                                                                1202012013105104   213571    300171421 954
544195441930402 203                                                                                1109032014104103   213711    300171421 954
544165441630402 201                                                                                1126051997120107   211691    300171421 928
544165441630402 202                                                                                1211021999119106   211901    300171421 928
544165441630402 203                                                                                1118082000117105   212081    300171421 928
544165441630402 204                                                                                1213082008109104   213041    300171421 928
544165441630402 205                                                                                1105082013104103   213641    300171421 928
544185441830402 201                                                                                1219082013104104   213641    3001714211036
544185441830402 202                                                                                1208022017101103   214061    3001714211036
544105441030402 201                                                                                1105052012105104   213491    3001714211029
544105441030402 202                                                                                1123012016102103   213931    3001714211029
545165451630002 201                                                                                1220122000117105   212121    300171419 856
545165451630002 202                                                                                1127102003114104   212461    300171419 856
545165451630002 203                                                                                1222022006112103   212741    300171419 856
545175451730003 301                                                                                1103062016101104   213981    3001714191031
545195451930002 201                                                                                1102052008109104   213011    3001714191006
545195451930002 202                                                                                1211022013105103   213581    3001714191006
545185451830002 201                                                                                1212022007111106   212861    3001714191051
545185451830002 202                                                                                1224052009108105   213131    3001714191051
545185451830002 203                                                                                1106032011107104   213351    3001714191051
545185451830002 204                                                                                1224052012105103   213491    3001714191051
545045450430102 201                                                                                1129062014103105   213741    300171419 995
545045450430102 202                                                                                2210042016101103   213961    300171419 995
545045450430102 203                                                                                2210042016101104   213961    300171419 995
545035450330102 201                                                                                1202051997120108   211691    300171419 891
545035450330102 202                                                                                1204121998119107   211881    300171419 891
545035450330102 203                                                                                1228022000118106   212021    300171419 891
545035450330102 204                                                                                1104052002115105   212291    300171419 891
545035450330102 205                                                                                1114062007110104   212901    300171419 891
545035450330102 206                                                                                1214062012105103   213501    300171419 891
545085450830205 501                                                                                1204082015102106   213881    3001714191033
545075450730202 201                                                                                1228112016101103   214031    3001714191150
545135451330307 701                                                                                1104042015102108   213841    3001714191023
545125451230302 201                                                                                1112012014104104   213691    3001714191021
545125451230302 202                                                                                1130012015103103   213811    3001714191021
546105461030202 201                                                                                1115042008109104   213001    3001714191012
546105461030202 202                                                                                1110022011107103   213341    3001714191012
546065460630202 201                                                                                1118122012105104   213561    3001714191017
546065460630202 202                                                                                1203082016101103   214001    3001714191017
546075460730202 201                                                                                1121052004114105   212531    300171421 894
546075460730202 202                                                                                1206082005112104   212681    300171421 894
546075460730202 203                                                                                1112042012106103   213481    300171421 894
546085460830202 201                                                                                1227102016101104   214021    3001714211009
546085460830202 202                                                                                1106032018100103   214191    3001714211009
546155461530302 201                                                                                1202102001116105   212221    300171419 914
546155461530302 202                                                                                1113072005112104   212671    300171419 914
546155461530302 203                                                                                1123032009109103   213111    300171419 914
546155461530302 204                                                                                11130520102     2022132510020300171419 914
546115461130302 201                                                                                1206061997120106   211701    300171419 864
546115461130302 202                                                                                1124052002115105   212291    300171419 864
546115461130302 203                                                                                1219102007110104   212941    300171419 864
546115461130302 204                                                                                1109032013105103   213591    300171419 864
546125461230302 201                                                                                1103052010107106   213251    3001714191009
546125461230302 202                                                                                2201032012105104   213471    3001714191009
546125461230302 203                                                                                2101032012105105   213471    3001714191009
546125461230302 204                                                                                1214082014103103   213761    3001714191009
546135461330302 201                                                                                1125091996121105   211611    300171419 841
546135461330302 202                                                                                1207051999118104   211931    300171419 841
546135461330302 203                                                                                1113032009109103   213111    300171419 841
546195461930402 201                                                                                1215082014103104   213761    3001714191074
546195461930402 202                                                                                1203072016101103   213991    3001714191074
547125471213002 201                                                                                1211999999127103   210916    130171421 854
547125471213002 202                                                                                1203999999125104   211206    130171421 854
547125471213002 203                                                                                1208051998119105   211811    130171421 854
547125471213002 204                                                                                1107122003114106   212481    130171421 854
547115471113102 201                                                                                1115022012106103   213461    130171419 955
547115471113102 202                                                                                1222072014103104   213751    130171419 955
547155471513102 201                                                                                1229062008109103   213021    130171419 954
547155471513102 202                                                                                1215042010107104   213241    130171419 954
547155471513102 203                                                                                1205022014104105   213701    130171419 954
547015470113102 201                                                                                1110971998120200   211783    130171419 878
547015470113102 202                                                                                1113082005112103   212681    130171419 878
547085470813202 201                                                                                1109072004113105   212551    130171419 949
547085470813202 202                                                                                1129032007111104   212871    130171419 949
547085470813202 203                                                                                1214032013105103   213591    130171419 949
547215472113202 201                                                                                1211999999127103   210956    130171419 854
547215472113202 202                                                                                1203999999125104   211166    130171419 854
547215472113202 203                                                                                1208081998119105   211841    130171419 854
547215472113202 204                                                                                1107122003114106   212481    130171419 854
547075470713302 201                                                                                1106062007110103   212901    130171419 908
547075470713302 202                                                                                1226122009108104   213201    130171419 908
547075470713302 203                                                                                1119062011106105   213381    130171419 908
5471354713133101001                                                                                1209092009108111   213171    1301714191015
5471354713133101002                                                                                1222072011106112   213391    1301714191015
547105471013302 201                                                                                1227112013104103   213671    1301714191055
547105471013302 202                                                                                1228042015102104   213841    1301714191055
547045470413302 201                                                                                1124112004113103   212591    130171419 899
547045470413302 202                                                                                1211102008109104   213061    130171419 899
548095480930002 201                                                                                1215122012105105   213561    3001714191116
548095480930002 202                                                                                1221022016102104   213941    3001714191116
548095480930002 203                                                                                1101092017100103   214131    3001714191116
548195481930002 201                                                                                1210052010107105   213251    300171419 989
548195481930002 202                                                                                1112022012106104   213461    300171419 989
548195481930002 203                                                                                1212082017100103   214121    300171419 989
548165481630102 201                                                                                1105102007110106   212941    300171419 981
548165481630102 202                                                                                1126112008109105   213071    300171419 981
548165481630102 203                                                                                1117102009108104   213181    300171419 981
548165481630102 204                                                                                1214112015102103   213911    300171419 981
548115481130301 101                                                                                1123092009108103   213171    300171419 878
548115481130301 102                                                                                1224112014103102   213791    300171419 878
548125481230302 201                                                                                1229071995122105   211471    300171419 846
548125481230302 202                                                                                1107121999118104   212001    300171419 846
548125481230302 203                                                                                1120112002115106   212351    300171419 846
548125481230302 204                                                                                1101092010107103   213291    300171419 846
548105481030302 201                                                                                1109032009109104   213111    300171419 880
548105481030302 202                                                                                1230122010107103   213321    300171419 880
549025490213102 201                                                                                1224101998119103   211861    130171421 876
549055490513102 201                                                                                1113042007111103   212881    130171421 988
549055490513102 202                                                                                1108032009109104   213111    130171421 988
549165491613103 301                                                                                1103092009108104   213171    130171421 973
549175491713102 201                                                                                1113082009108103   213161    130171421 978
549175491713102 202                                                                                1121112011106104   213431    130171421 978
549175491713102 203                                                                                1115052015103105   213851    130171421 978
549095490913202 201                                                                                1220022013105103   213581    1301714211042
549095490913202 202                                                                                1217122014103104   213801    1301714211042
549145491413302 201                                                                                1106082014103104   213761    1301714211058
549145491413302 202                                                                                1228092015102103   213891    1301714211058
549195491913302 201                                                                                1229051997120200   211691    130171421 882
549195491913302 202                                                                                1116061998119103   211821    130171421 882
549195491913302 203                                                                                1105062000117104   212061    130171421 882
549195491913302 204                                                                                1106062007110105   212901    130171421 882
549205492013302 201                                                                                1207082004113103   212561    130171421 918
549205492013302 202                                                                                2117082005112104   212681    130171421 918
549205492013302 203                                                                                2117082005112105   212681    130171421 918
549205492013302 204                                                                                1228062007110106   212901    130171421 918
550055500530102 201                                                                                1121072002115104   212311    300171419 961
550055500530102 202                                                                                1126042008109103   213001    300171419 961
550095500930102 201                                                                                1220081994123200   211361    300171419 849
550095500930102 202                                                                                1216101996121105   211621    300171419 849
550095500930102 203                                                                                1128031999119104   211911    300171419 849
550095500930102 204                                                                                1104022004114103   212501    300171419 849
550105501030202 201                                                                                1115062009108103   213141    300171419 855
550155501530302 201                                                                                1126012016102103   213931    3001714191030
550035500330302 201                                                                                1122082007110104   212921    300171419 870
550035500330302 202                                                                                1128092009108103   213171    300171419 870
551015510130102 201                                                                                1217011999119104   211891    300171421 911
551015510130102 202                                                                                1223082008109103   213041    300171421 911
551075510730202 201                                                                                1110022018100103   214181    3001714211084
551085510830202 201                                                                                1212062014103103   213741    3001714211033
551185511830302 201                                                                                1110052012105103   213491    300171421 937
551205512030304 401                                                                                1106082013104105   213641    3001714211031
551135511330404 401                                                                                1219052013105105   213611    3001714211014
552045520430002 201                                                                                1131051999118105   211931    300171419 947
552045520430002 202                                                                                1112072007110104   212911    300171419 947
552045520430002 203                                                                                1224032011106103   213351    300171419 947
552085520830002 201                                                                                1131102014103104   213781    300171419 962
552085520830002 202                                                                                1122062017100103   214101    300171419 962
552125521230002 201                                                                                1108021992126200   211061    300171419 849
552125521230002 202                                                                                1123011994124200   211291    300171419 849
552185521830002 201                                                                                1229052002115105   212291    300171419 943
552185521830002 202                                                                                1201052004113104   212531    300171419 943
552185521830002 203                                                                                1225022010108103   213221    300171419 943
552095520930102 201                                                                                1227112011106105   213431    3001714191064
552095520930102 202                                                                                1230042015102104   213841    3001714191064
